Label,SRE0,SRE45,SRE90,SRE135,LRE0,LRE45,LRE90,LRE135,GLN0,GLN45,GLN90,GLN135,RLN0,RLN45,RLN90,RLN135,RP0,RP45,RP90,RP135,LGLRE0,LGLRE45,LGLRE90,LGLRE135,HGL0,HGL45,HGL90,HGL135,SRLGLE0,SRLGLE45,SRLGLE90,SRLGLE135,SRHGLE0,SRHGLE45,SRHGLE90,SRHGLE135,LRLGLE0,LRLGLE45,LRLGLE90,LRLGLE135,LRHGLE0,LRHGLE45,LRHGLE90,LRHGLE135
0,0.97773263,0.98367769,0.98103386,0.98485918,1.09435743,1.06764619,1.07970005,1.06291659,624.48377052,629.60658525,627.04793588,630.33831683,59944.70044663,61393.74786705,60743.36194561,61682.50133931,0.97791585,0.98598979,0.98236036,0.9875123,0.00031703,0.00033099,0.00032774,0.00033085,11529.818991,11531.5472837,11534.83007968,11529.08258581,0.00030231,0.00032878,0.00032222,0.00032892,11272.30113015,11342.68937484,11317.11099163,11351.81742855,1.,1.,1.,1.,12631.51696861,12315.53405706,12445.16995163,12265.31522145
0,0.96982787,0.9768326,0.96154976,0.97619304,1.17123419,1.12137286,1.25985864,1.11966001,328.54129935,332.74749771,322.43754976,332.44704247,57864.52449853,59606.77916706,55723.37010318,59464.5130498,0.95544434,0.96652222,0.93910217,0.96582031,0.00336652,0.00352295,0.00352396,0.00352722,11847.09366616,11804.85047836,11941.38648144,11790.08501327,0.00315135,0.00342903,0.00338183,0.00344184,11571.02547834,11594.67406652,11603.96890085,11564.28101298,1.,1.,1.,1.,13081.41540501,12712.01059329,13674.30428142,12773.9635838
0,0.97758407,0.98546206,0.98490014,0.98559939,1.11332629,1.06078431,1.06453372,1.06120353,369.06611883,372.45499533,371.84502874,372.01940524,59792.42385767,61828.46483038,61680.68943441,61855.97807379,0.9712163,0.984375,0.98344056,0.98439032,0.00620448,0.00714967,0.00706215,0.00720371,17524.10930427,17342.15869904,17353.86037166,17338.58901978,0.00527805,0.00679665,0.00665785,0.00690466,17312.10416356,17169.59386099,17177.47473567,17163.72677306,1.,1.,1.,1.,18405.53210517,18046.00985061,18072.4988707,18052.89287437
0,0.9268623,0.94836389,0.93523999,0.94755763,1.89166113,1.40706728,1.67628926,1.41418078,337.610281,363.5415918,345.21699782,365.30650077,47346.47107814,52583.55300459,49273.59476911,52409.88968837,0.90023311,0.94676159,0.91719695,0.94567477,0.00021091,0.0002122,0.00021269,0.00021199,16947.62016657,16946.72276569,16929.73369855,16935.2742051,0.00019478,0.00020135,0.00019898,0.00020093,15768.42048211,16096.81122969,15892.73063339,16073.32076337,1.,1.,1.,1.,41198.28851874,27706.21314966,34337.72516357,27980.37175836
0,0.93002492,0.95344504,0.93929629,0.95513278,1.46760255,1.22782291,1.33324419,1.21386061,321.33364074,335.58347199,327.83945376,336.73043026,48855.11715681,54263.64203452,51082.24522373,54666.49650395,0.91858057,0.96169051,0.93855108,0.96476531,0.00047771,0.00049951,0.00051101,0.00051162,21757.30517129,21615.47742325,21603.12362311,21620.78537513,0.00041176,0.00045145,0.00046796,0.00047287,20296.59409265,20612.41821355,20282.46961866,20668.53344351,1.,1.,1.,1.,30691.82289852,26333.87491436,28584.29030371,26063.80643273
0,0.89608739,0.90564292,0.86963669,0.9060292,3.05392119,2.40744346,6.07336544,2.54369991,300.77374171,323.240003,261.55802855,318.97968321,39399.37155677,42041.13771155,33123.66054926,41890.00748711,0.78832431,0.8214813,0.70893824,0.81751353,0.00040642,0.00040393,0.00041829,0.00040528,15310.57536091,15168.93425191,14990.48570437,15260.15079574,0.00037781,0.00037589,0.00037359,0.00037916,13870.78249542,13918.98262043,12989.97593039,13986.71499128,1.,1.,1.,1.,38749.64683964,32242.4425453,77218.83493861,32812.43024568
0,0.97031085,0.97516471,0.95560849,0.97622363,1.13340754,1.10703856,1.23228244,1.10216562,429.86188583,433.5834162,421.12027749,434.43744286,58152.82954365,59323.24504743,54670.99260683,59576.3222583,1.02788311,1.03541776,1.00366109,1.03697045,0.0003825,0.00038334,0.00038727,0.00038342,12739.8081889,12749.05123834,12649.46353895,12752.00401917,0.00037486,0.00037835,0.00037727,0.00037894,12286.50742462,12361.08551913,11961.83639262,12379.75740518,1.,1.,1.,1.,14828.41119415,14453.95090843,16438.23873111,14387.12158371
0,0.90064569,0.9181141,0.90670175,0.91743365,65.38909444,10.1119182,12.06268472,10.37284009,636.82633429,688.23416764,661.21161057,687.7908755,33520.9626769,38164.89805091,35784.90515682,37993.64875371,0.77133276,0.8373466,0.80868293,0.83509917,0.0006196,0.00062212,0.00062366,0.00062227,7208.26637221,7997.31511343,7776.12973664,7985.42002179,0.00055195,0.00057805,0.00056919,0.00057786,6136.244082,6506.29009852,6329.69326306,6502.44047801,1.,1.,1.,1.,3038066.76708908,427991.91317499,513145.95676916,439804.97998676
0,0.98031265,0.98578413,0.97939767,0.98584596,1.0832158,1.059389,1.08690945,1.05872655,333.91070365,336.67269164,333.64472095,336.44800771,60565.85933239,61908.41622076,60346.58429699,61926.32626209,1.00103539,1.00853414,0.99982743,1.00869101,0.00082731,0.0008274,0.00082257,0.00082593,13882.71980881,13906.72503422,13886.48794188,13907.71779838,0.00081395,0.00081847,0.00080486,0.00081609,13570.94204159,13690.15595413,13564.20764753,13689.64129057,1.,1.,1.,1.,15211.60568876,14832.76877489,15250.73950701,14810.43950045
0,0.9581241,0.97228758,0.95760505,0.97192162,1.20493955,1.12091674,1.21492324,1.12131782,583.69879752,592.18282535,579.8584921,592.26334147,55293.91534049,58637.4241675,55145.41108695,58559.68249992,0.94525123,0.96649816,0.94396446,0.96620711,0.00428716,0.00460004,0.00449665,0.00462965,10286.75099666,10337.97793733,10313.20336893,10336.34548308,0.00378889,0.00433305,0.00409113,0.0043786,9799.45970116,10020.12628118,9835.06403136,10015.28915066,1.,1.,1.,1.,12791.09036398,11738.39674766,12838.50472234,11753.07977931
0,0.95268818,0.9675365,0.95049223,0.96717484,1.29939362,1.15542484,1.31368345,1.16066686,431.64953248,442.99680327,429.76608168,442.7968705,53804.84007362,57452.7864267,53304.37926371,57348.68714601,1.08542023,1.11593893,1.08140696,1.11483305,0.00042395,0.00043812,0.00042039,0.00043723,8836.70067211,8744.9073269,8873.38078116,8748.51817542,0.00038714,0.00041089,0.00038071,0.00040917,8549.49589443,8564.79089565,8588.31768542,8566.79677178,1.,1.,1.,1.,10160.91799911,9508.45606099,10189.42806954,9536.70754536
0,0.98868794,0.99057248,0.98789708,0.99127991,1.04586786,1.03825947,1.04937659,1.0357402,384.17087755,385.58310155,384.17954842,385.4501567,62640.0021532,63112.1777613,62440.97276844,63288.16304633,0.99278728,0.99526329,0.99169537,0.99613989,0.00032197,0.00033648,0.00033754,0.00033679,25043.15414763,25049.92145683,25041.19594008,25047.74080249,0.00030939,0.00033537,0.00033632,0.00033613,24740.57802606,24800.27780353,24717.99083149,24814.96876485,1.,1.,1.,1.,26265.20317559,26062.95761481,26359.25102351,26007.19860127
0,0.99334796,0.99290546,0.99316645,0.99360862,1.02701871,1.0291313,1.02795017,1.02583912,390.72608729,390.44316239,390.48202104,390.94428969,63815.07500577,63700.33618844,63767.56011211,63882.3449576,0.99502145,0.99437806,0.99474571,0.99538909,0.00093879,0.00095188,0.00093868,0.00093785,15555.69463475,15549.35925007,15549.05094168,15557.62403238,0.00092383,0.00094625,0.00092341,0.00092242,15460.79937221,15443.23210639,15446.71984898,15468.22855632,1.,1.,1.,1.,15939.62837349,15986.43924946,15968.59958113,15917.43749519
0,0.99029993,0.99238703,0.99121418,0.9927597,1.03907506,1.03099998,1.03586592,1.02961388,495.90234327,496.61736369,495.99303679,496.73513913,63045.50265859,63570.14784727,63272.48703855,63663.88505747,1.0315051,1.03429528,1.03266901,1.03478954,0.00029158,0.0002874,0.00028797,0.00029057,15307.04111537,15307.64679132,15306.26832281,15312.98074019,0.00029028,0.00028356,0.00028421,0.00028922,15158.78915106,15191.70599258,15171.51492709,15206.89694676,1.,1.,1.,1.,15904.47129653,15779.3626582,15857.01485278,15748.05942806
0,0.93142889,0.9509884,0.93321036,0.94842538,1.55023611,1.29085371,1.54975703,1.32285733,291.05958616,308.75618671,292.56443775,305.17889787,48801.99146561,53473.50896518,49192.04862775,52832.80891509,0.88859558,0.92674255,0.89178467,0.92150879,0.00201845,0.00204469,0.00212315,0.00205167,16750.42920924,16507.71807031,16660.21553966,16582.15384488,0.00183448,0.00194579,0.00202315,0.00194976,15831.6732417,15852.39581977,15735.74976455,15923.87372108,1.,1.,1.,1.,22119.61456169,19645.14342636,22243.75504757,19875.14856272
0,0.99162521,0.99177436,0.99162942,0.99217852,1.03445934,1.0332454,1.03396238,1.0322133,485.07111001,485.25945296,485.21827889,485.54141159,63374.7387386,63416.44484041,63378.9328159,63514.76493084,1.04168274,1.04200424,1.04177919,1.04245435,0.00015849,0.00015852,0.00015859,0.00015863,13422.05964414,13417.1363447,13413.07176694,13408.00456445,0.00015736,0.00015745,0.00015754,0.00015769,13322.64375035,13316.51850481,13307.33886129,13306.40292159,1.,1.,1.,1.,13828.56300057,13823.74586939,13841.08020739,13829.56620765
0,0.97312895,0.98111855,0.98007997,0.98263916,1.12558449,1.07995053,1.08820807,1.07350759,537.25865048,546.12732282,544.98729352,547.99567235,58784.23019861,60760.00734224,60483.61816242,61130.09247426,0.96266174,0.97468567,0.97270203,0.97666931,0.00165176,0.00173133,0.00163865,0.00164507,21362.74348936,21393.34602439,21406.70368802,21420.94917743,0.00144193,0.00156198,0.00142935,0.00143578,20736.13600893,20958.53321227,20956.44718148,21035.43237903,1.,1.,1.,1.,24301.11460001,23249.48543294,23387.01499678,23042.53189495
0,0.75639956,0.79669737,0.75113853,0.78136819,12.75707774,4.44365635,7.87688449,4.70995169,201.27147313,284.91479168,245.93259022,273.67531401,17732.36006478,25189.69289304,18834.1500627,23498.4326087,0.51279528,0.65480438,0.55187315,0.63668799,0.00094293,0.00106176,0.0011413,0.00098312,17804.97681742,17582.79094838,15506.5285774,18193.45983092,0.00068445,0.00099929,0.00099708,0.00087984,12712.7325076,12553.12095919,9876.59365715,12971.46264027,1.,1.,1.,1.,366743.42277471,127920.39191601,242748.96293716,130077.97756039
0,0.94847833,0.95773576,0.94330495,0.95665003,1.34468439,1.23260884,1.44625956,1.23909039,327.18299003,335.96547797,321.00178517,336.33882142,52721.08169435,55065.23374764,51332.67418909,54811.99470209,0.9185791,0.93792725,0.90603638,0.93605042,0.00105525,0.00105551,0.00101801,0.00107468,15134.9511794,15141.53554695,15450.6812961,15094.91119081,0.00097898,0.00099092,0.00094317,0.00102149,14449.727256,14606.80227308,14797.56350167,14515.35796615,1.,1.,1.,1.,19874.4491196,18216.8699974,19819.90944458,18374.04213872
0,0.95359794,0.96189273,0.94359364,0.96542984,1.41251326,1.25419984,1.50006763,1.19170501,268.35176962,272.22706742,264.87295415,273.6843206,53544.68879242,55785.66047116,51203.61105099,56816.96663342,0.92814961,0.94657357,0.90957185,0.95592397,0.00105948,0.00107531,0.00101323,0.00105088,18525.63661519,18704.59376117,18174.77784729,18924.71749413,0.0009982,0.00104065,0.00091332,0.00100543,17238.64911842,17524.49821329,16527.54145998,17853.08861791,1.,1.,1.,1.,35073.63734425,28658.27364744,37317.96542337,25965.09789569
0,0.92657791,0.95291451,0.92789747,0.95068665,1.74614041,1.24071653,1.47191684,1.27251224,401.64453371,414.40088912,393.25468908,412.52767831,47400.428292,54094.89085382,48500.46138458,53522.87979237,0.87371826,0.93359375,0.8924408,0.92892456,0.0015008,0.00168767,0.00170338,0.0017189,23069.16442543,22384.8857381,22274.6389625,22450.27119813,0.00123568,0.00160232,0.00157505,0.00164091,21618.79849087,21396.56551877,20684.94966432,21422.21990653,1.,1.,1.,1.,32436.79769473,27118.37996862,32896.80783764,27384.38726634
0,0.9708966,0.97728011,0.96640772,0.97598844,1.13196453,1.09835033,1.15885337,1.1027448,729.46715189,737.41584813,721.45055139,736.12068612,58281.83088072,59823.26353734,57202.78219882,59523.48690662,1.1122384,1.12287896,1.10433753,1.1211291,0.00010231,0.00010219,0.00010262,0.00010207,13795.38464228,13805.26194749,13778.04010948,13811.99834461,9.99153349e-05,1.00389263e-04,9.99565770e-05,1.00043626e-04,13371.08446661,13475.30289692,13282.03900005,13469.11953825,1.,1.,1.,1.,15725.79523567,15236.390017,16146.09854511,15283.48731653
0,0.91178516,0.87526123,0.85518915,0.87413329,15.38857599,2.27032984,2.42397597,2.16530416,256.48334283,317.70248637,305.19412338,322.64701593,35162.33740737,37617.58122269,34661.18453459,37753.68017655,0.67179841,0.79231005,0.77002145,0.79825368,0.00537256,0.00520284,0.00509615,0.0052149,10410.16178315,10503.41376977,10599.69246225,10505.78739206,0.00466602,0.00489641,0.00463216,0.00495713,9707.515061,9225.10428013,9138.23796238,9217.83762931,1.,1.,1.,1.,181043.96711891,23450.64011446,24511.34020331,22393.05668778
0,0.90013562,0.94316969,0.92719421,0.94086539,2.57571011,1.38909834,1.49824694,1.41325569,348.90944607,406.69523618,395.57039736,404.4693012,41130.26650939,51539.44913621,48216.95696411,51011.53288676,0.82132006,0.92508371,0.90190972,0.92100694,0.00296336,0.00341005,0.00329417,0.00343162,9356.25008965,9295.5110843,9259.85243366,9266.89191464,0.00244937,0.00328833,0.00302029,0.00331456,8433.30575665,8777.16221184,8578.76384442,8705.55756883,1.,1.,1.,1.,22495.54624894,12699.91598385,13855.44032724,12983.98421301
0,0.87287382,0.9045775,0.90189503,0.90754007,6.58960009,2.13342186,2.43063209,2.11419747,295.73896001,392.64580682,379.460873,396.62417045,32149.82501416,42513.71960014,41443.35006488,43005.59297388,0.67344666,0.82731628,0.81135559,0.83003235,0.00147606,0.0014291,0.00143065,0.00140462,12438.41658548,14482.60261163,14348.2807816,14471.92894829,0.00131945,0.0013902,0.00138316,0.00136204,9795.36129564,12436.8168171,12294.71163362,12481.365247,1.,1.,1.,1.,144802.15593067,40619.83024401,47676.51981269,40408.05893707
0,0.9495605,0.96780003,0.96185981,0.96908095,1.25159575,1.14243787,1.17015117,1.13601554,605.55146612,627.94267394,622.88668382,630.61304909,53399.4768062,57586.44725173,56231.08809907,57885.83042239,0.95223437,0.97959375,0.9715625,0.98139062,0.00023,0.00022949,0.00022993,0.00022904,32619.66306221,32738.34384471,32720.77307816,32735.8597494,0.0002211,0.0002242,0.00022358,0.0002237,30768.65422487,31553.25091494,31329.08158194,31589.17016681,1.,1.,1.,1.,41992.67917562,38039.14902543,38992.13012223,37824.21364773
0,0.93204609,0.94918948,0.93629002,0.94991081,1.6483539,1.31949167,1.46342289,1.3227991,408.81846774,424.05819442,412.18051702,424.69995551,49065.53806707,53069.53913187,50106.75607363,53242.24212816,0.92146547,0.95435358,0.93101058,0.95594443,0.00016274,0.00016325,0.00016241,0.00016422,15261.75814502,15345.83348737,15375.94723219,15310.0660724,0.00015002,0.00015386,0.00015085,0.00015522,14235.52255493,14568.15993341,14432.41353773,14542.82436222,1.,1.,1.,1.,35601.79487881,23108.58280244,26353.94826419,23891.67491061
0,0.95376115,0.96767312,0.95475901,0.96747103,1.28392916,1.15975442,1.26894317,1.15811351,289.41958019,297.85748089,291.30259993,298.86845723,54065.90124631,57458.81431267,54323.53693735,57428.36489209,0.93048096,0.95437622,0.93257141,0.95443726,0.00136037,0.00142044,0.00137079,0.00144037,24441.38078058,24648.34259585,24524.99363516,24736.25632294,0.00121729,0.00134672,0.00123101,0.00138413,22939.08617318,23513.17087601,23065.11151479,23646.15593524,1.,1.,1.,1.,35436.85075435,30739.74992805,34485.24651079,30441.32679456
0,0.97560541,0.98036933,0.97755053,0.98141994,1.11250079,1.08607444,1.10594722,1.07971389,379.16499274,382.0792073,380.20875935,382.70277504,59382.05356579,60559.13850303,59835.30793226,60826.59590553,0.9894375,0.99659375,0.99179688,0.99829687,0.00018521,0.00018545,0.00018504,0.00018557,15348.43692755,15345.28954878,15372.9650256,15333.12923573,0.00017981,0.00018104,0.00018003,0.00018147,15035.46700052,15108.25091011,15104.59172734,15104.43424763,1.,1.,1.,1.,16720.63441981,16351.44194287,16547.36560851,16286.23161322
0,0.97889415,0.98330322,0.98144678,0.98375834,1.09338864,1.07085213,1.08646887,1.06877993,412.82632604,415.28478217,415.05056549,415.6328565,60197.47624434,61291.29549038,60791.55628309,61403.97452537,0.97119141,0.9775238,0.97409058,0.97813416,0.00681596,0.00695939,0.00675947,0.00688486,10703.53481649,10666.23211526,10693.40887872,10659.47994634,0.00633488,0.00662786,0.00631178,0.00649818,10540.16001996,10526.26914652,10546.11010676,10519.4265388,1.,1.,1.,1.,11392.59313725,11248.88284969,11313.51665152,11241.33229334
0,0.93949005,0.94290953,0.94164064,0.9396775,34.40808824,6.47122527,8.40256765,7.31637365,337.80202633,408.84343485,371.20128382,402.63003322,40240.96332079,43245.91100868,42006.78344238,42595.27047719,0.71948819,0.76401021,0.74509412,0.75928888,8.01233284e-05,7.80986241e-05,7.91921200e-05,7.84213123e-05,28090.38374231,28640.04209022,28257.63002332,28503.15741716,7.74993396e-05,7.56183833e-05,7.66996904e-05,7.58366114e-05,25474.52091152,26303.27545026,25840.53567128,26015.5308062,1.,1.,1.,1.,907753.64534884,260173.22514543,351949.9287911,312769.53661995
0,0.97430929,0.97936604,0.96909507,0.98021746,1.15960674,1.10625246,1.20225619,1.0983779,355.3196582,357.73991349,350.50613723,358.08732315,58875.40148663,60226.04723555,57576.17620101,60454.93734592,0.96070862,0.97007751,0.95223999,0.97172546,0.00285533,0.00279617,0.00284911,0.0027948,11796.21575261,11874.45736532,11837.73667596,11902.55862632,0.00279603,0.00271476,0.00276548,0.00271558,11392.6361469,11519.0551523,11416.13703571,11565.77570043,1.,1.,1.,1.,16166.17453662,14452.7536453,16958.27627151,14215.37529639
0,0.84790882,0.86878097,0.83593274,0.87009997,5.88566048,2.82900437,5.75075727,3.10631317,327.75244373,369.79378706,315.25683801,366.79592085,30295.67029863,35804.53582623,29085.22234278,35477.59283414,0.75754076,0.85069633,0.75132473,0.83853601,0.00034832,0.00034911,0.00036628,0.00035288,16447.29972648,17103.39312025,16480.51051133,17181.31640775,0.00030076,0.00032363,0.00033264,0.00032779,13049.78600294,14015.69003157,12878.92806597,14078.06534925,1.,1.,1.,1.,142969.68081338,64067.48357923,135368.36554546,70021.2241306
0,0.97783639,0.98215352,0.9758322,0.98177159,1.10340267,1.07734409,1.10697381,1.07764986,666.16597648,671.55254269,664.37655412,671.49587035,59909.5334677,60999.91702633,59463.34013885,60915.51082468,0.97287071,0.97959559,0.97089461,0.97928922,0.00170686,0.00171865,0.00171648,0.00171836,4627.46480026,4613.91374242,4630.88701483,4613.80119822,0.00167659,0.00170494,0.00169,0.00170386,4563.61033802,4563.0213471,4562.5780946,4561.78193936,1.,1.,1.,1.,4900.64321592,4825.89732282,4922.32817924,4830.33963209
0,0.93276581,0.96217603,0.95215276,0.96272117,1.5839504,1.20162098,1.31574614,1.20056151,305.39290511,346.11030385,338.86559299,345.98876985,48886.21122783,56113.62662663,53623.76329743,56231.03740157,0.88607788,0.94509888,0.92660522,0.94567871,0.00142664,0.00154529,0.00155433,0.00155317,13759.06053039,13295.08523039,13237.56175279,13313.13637537,0.0012672,0.00147852,0.00147931,0.00149301,13141.04755585,12910.98192618,12665.95920177,12950.79401672,1.,1.,1.,1.,17468.83375237,15010.0053602,16281.36468728,14961.1515748
0,0.95358363,0.97443556,0.97102995,0.97524336,1.2605537,1.11260749,1.13538951,1.10979519,301.10599516,314.02257208,312.14521463,314.22314337,54144.60838406,59135.54994942,58287.50607313,59322.0307136,0.94361413,0.97677866,0.9711586,0.97775136,0.00027304,0.00027267,0.00027181,0.00027208,19099.438674,19135.2728566,19118.45206677,19152.95120565,0.00026114,0.00026683,0.00026485,0.000266,18134.15458717,18546.29044903,18454.09663971,18595.36705271,1.,1.,1.,1.,25355.83199162,21836.58260622,22322.86782194,21763.48720135
0,0.98389984,0.98277824,0.98169866,0.9827146,2.10721076,1.2340601,1.27305698,1.22957137,306.10984709,307.87639737,307.68269017,307.57883636,60034.4553182,60366.13533656,59995.62529825,60354.26826406,0.95500183,0.96229553,0.95925903,0.9622345,0.00219497,0.00251773,0.00241884,0.0025271,23101.17492451,23268.19614683,23277.51379124,23263.39052663,0.00189878,0.00226209,0.0020953,0.00227894,22584.67187763,22616.40203006,22653.89565213,22606.58579192,1.,1.,1.,1.,92019.09447649,36497.05234282,38567.78780263,36208.7759471
0,0.98354033,0.97746791,0.97242075,0.97733069,14.87432647,2.23707114,2.39034342,2.20000672,345.28374472,353.50804799,347.63651819,353.88158204,56081.48428867,56358.07775799,54958.84937096,56349.72902315,0.89204407,0.90817261,0.89752197,0.90817261,0.00361836,0.00366615,0.00370715,0.00364699,19571.37890217,19823.50841762,19791.04945597,19830.0021002,0.00345929,0.0035934,0.0036318,0.00355988,19183.97694671,19144.90837401,19045.64370426,19148.41507416,1.,1.,1.,1.,551812.34518739,66638.77247219,71864.6733424,65185.01475184
0,0.90550248,0.94213755,0.924676,0.94184256,1.92677892,1.3441305,1.50073967,1.30967656,437.33134166,483.13483671,464.58805518,486.55715853,43316.61289154,51572.44404043,47817.90979461,51684.2775654,0.92593214,1.0051301,0.97461776,1.00868428,0.00013274,0.00013437,0.00013366,0.00013487,13263.55466232,13052.17698569,13132.37896928,13026.73244025,0.00011873,0.00012543,0.00012218,0.00012604,12226.00143996,12459.93428608,12334.12230795,12432.73895743,1.,1.,1.,1.,21451.93834872,16144.53542716,17643.21035883,15915.07700362
0,0.82211194,0.85212303,0.79266515,0.85525874,3.20606708,2.17069507,4.26412548,2.14934951,531.83892331,586.55049648,467.14567625,589.15697256,29560.20495621,34965.4306978,25125.96579168,35373.91091535,0.75872018,0.83086424,0.69651193,0.83349002,7.43543624e-05,7.31050768e-05,7.53763588e-05,7.34293542e-05,18031.24185003,18154.27956926,18082.26798846,18068.49580927,6.31923978e-05,6.39509311e-05,6.23475360e-05,6.45861465e-05,14786.63097116,15432.82253966,14248.03994865,15374.85242402,1.,1.,1.,1.,61899.59151891,40149.59667193,78595.85471935,40102.8900492
0,0.93394794,0.94585461,0.94177577,0.94349412,5.25412065,3.07616865,3.3955351,2.7311372,281.34537618,303.24351936,287.90715036,303.01346897,45750.35664206,49085.04488034,47635.45986301,48662.79757345,0.82484436,0.85881042,0.84207153,0.85646057,0.01750708,0.01756907,0.01615734,0.01706211,18786.60019979,19658.32770108,19364.66629218,19670.30499385,0.01481905,0.01513281,0.01324888,0.01424379,16371.51450272,17555.92693218,17257.16376981,17495.83876309,1.,1.,1.,1.,282708.89255786,147342.20974362,163762.15487624,124341.90352581
0,0.86395826,0.89018168,0.87531472,0.89363712,4.44298311,2.43719188,3.83301646,2.27334561,243.11494301,281.32682386,248.77879996,288.42467401,33438.7663502,39561.38013528,35604.80055198,40542.04043441,0.72163391,0.79855347,0.74638367,0.81210327,0.0035363,0.00384492,0.00375513,0.00370732,16068.07719959,16223.5266366,16406.72382705,16544.34904739,0.00292943,0.00357314,0.00329407,0.00337691,13530.91477793,14323.73761309,14165.39950611,14759.44048678,1.,1.,1.,1.,54316.85591948,33873.12227233,48039.54216498,29221.55520274
0,0.96276791,0.97576582,0.96243279,0.96722696,1.17802841,1.10611176,1.19372471,1.15070463,404.96585845,413.08831603,405.4688412,408.76716838,56363.46803855,59454.95308112,56212.69449058,57418.72626466,1.01583747,1.0359898,1.01368005,1.02291449,0.0006051,0.00062808,0.0005897,0.00066506,15539.92328608,15562.04635093,15663.44260815,15601.52155434,0.00052526,0.0005747,0.00050746,0.00062484,14920.57770017,15162.26398891,15108.20244971,15092.18698182,1.,1.,1.,1.,18463.49534214,17307.0675859,18336.38503088,17896.30367814
0,0.94356564,0.9677949,0.95961059,0.96913391,1.61780988,1.15381789,1.20703106,1.15662073,302.62189784,332.92752489,329.55076639,333.20252599,50838.13297791,57514.11275504,55581.94100319,57771.23474748,0.90645072,0.96632596,0.95391243,0.96697443,0.00356939,0.00384371,0.0036808,0.00394497,14974.10104073,14943.97667247,14976.58351003,14949.42636798,0.00286809,0.00346051,0.00317765,0.0036102,14185.46741932,14517.5927528,14433.71981344,14538.43266626,1.,1.,1.,1.,23541.05861112,16923.05967693,17518.4725248,16897.35860384
0,0.97583001,0.98142294,0.97773376,0.98137101,1.11513735,1.07904662,1.10677165,1.07977899,427.71167485,429.28119376,426.8063937,429.38613846,59412.11112515,60831.31261835,59878.80651969,60815.33996463,0.96977635,0.97884498,0.97273284,0.97869179,0.000743,0.00075201,0.00075428,0.00075115,16683.03522517,16635.51534453,16607.83171654,16659.51412606,0.000726,0.00074478,0.00074514,0.00074301,16235.30249992,16242.00302354,16155.47655159,16282.91560623,1.,1.,1.,1.,18878.47819356,18347.57957089,19089.09229921,18313.4214184
0,0.96934729,0.98171809,0.97408907,0.98241974,1.22973885,1.08748297,1.14390453,1.08408056,320.77716745,325.79629078,323.46580125,326.34926373,57510.97552279,60843.51502953,58888.9160504,61016.23556015,0.95004272,0.97413635,0.96151733,0.9750824,0.00382828,0.00393535,0.00315639,0.00387709,14573.82771193,14835.19662913,14774.45059828,14817.79246671,0.00333215,0.00346034,0.00242894,0.00335598,14011.11982126,14506.01630797,14325.20209078,14489.0056011,1.,1.,1.,1.,21105.44601844,16662.97940195,17943.91871648,16654.50288719
0,0.89797547,0.89434066,0.81745271,0.89406084,9.36334139,2.60462717,5.05195108,2.59947354,444.27034121,495.87503582,400.58896565,498.08488155,37277.57751049,39985.78413541,26825.09503361,40004.29771487,0.74414062,0.8049797,0.65895669,0.80625615,1.08358778e-04,8.48520998e-05,1.19957550e-04,1.03853398e-04,32600.50610701,31902.37710869,31082.58294436,31902.64248655,1.04610730e-04,6.61190323e-05,1.12831385e-04,9.94472693e-05,29287.76600634,28852.27340171,25448.05299089,28836.37620794,1.,1.,1.,1.,185977.75049083,67229.96574518,146632.31392364,66796.87866707
0,0.98715192,0.9891822,0.98831298,0.98957603,1.0530483,1.04433986,1.0479881,1.04217725,443.51644854,444.67921724,444.04597309,444.77905681,62251.70069706,62760.32579886,62542.57511315,62862.70537814,0.99060347,0.9933563,0.9921875,0.99397146,0.00028149,0.00028157,0.00027921,0.00028147,17716.2260879,17699.60286104,17708.68017236,17700.82322998,0.000279,0.00027972,0.00027534,0.00027967,17502.2767553,17508.7582333,17509.54024583,17518.05713501,1.,1.,1.,1.,18601.47578905,18479.29341095,18526.7489615,18439.33469489
0,0.92592262,0.94800296,0.93787525,0.94648977,2.22922,1.50760408,1.70289942,1.47088404,309.29928928,335.34132028,324.89272319,333.34225083,46276.51925384,52181.30218481,49812.42686373,51984.77099467,0.8624475,0.92080966,0.90154088,0.92110301,0.00175848,0.00220331,0.00200005,0.00228997,13140.65142591,12544.50336189,12769.17444469,12578.80069731,0.00128455,0.00173763,0.00145979,0.00180889,12693.52989503,12243.29155686,12435.51550446,12303.71600587,1.,1.,1.,1.,15772.16376949,13898.19279331,14320.03178572,13808.86164471
0,0.92725607,0.95341151,0.94085011,0.95509402,1.5715867,1.27151666,1.58206324,1.26105232,306.98484901,329.62887038,313.93600068,330.70098624,47956.67055242,54028.38871031,50635.09297279,54409.42469047,0.8856924,0.93406863,0.90356924,0.9365962,0.00160821,0.00190838,0.00194381,0.00197266,18727.0306306,18779.19202637,18991.71706366,18786.2852096,0.00125947,0.00179083,0.00180336,0.00190046,17448.01372038,18012.93899078,18042.64788446,18055.40379996,1.,1.,1.,1.,28757.03241205,22956.16803332,26734.76704247,22721.74792692
